Energy,Danceability,Key,Loudness,Acousticness,Speechiness,Instrumentalness,Liveness,Valence,Tempo,Song Duration
0.7703036297124769,0.5357292765164072,0.076258333915538,1.1916371007124362,-0.27117282237841467,2.2897906355752533,-0.17070157221012575,-0.766162701613861,0.010690362788002648,2.3997657835724735,-0.025059394649593027
0.9273748881075445,1.319762768098958,0.348609526471031,0.8459982865514643,-0.30163919701401065,-0.317805046716439,-0.17027635374134903,-0.5179285487080324,1.5325498688529786,-0.06925696449719887,-1.2583586195666034
0.776848265478938,1.0045328075657673,0.348609526471031,1.2277486186098514,-0.6531449943721989,-0.6549941435645028,-0.17096505770966994,-0.2719822681792159,-0.586849565973706,0.41171736339589543,1.3038884161347102
0.6197770070838704,0.05076010646534425,1.1656631041375105,-0.3706159473733509,-0.8770728479438289,-0.5797750373445502,-0.15929029370547285,3.4057725778679706,0.5988937301628092,-0.5801207804140597,0.44510139260675186
-0.47317716591514064,-0.005819630040612954,-1.55784882141742,-0.6113594000227841,-0.08837457456483898,-0.6290565207300364,-0.17096505770966994,-0.22622482063897095,-1.2870916699913326,0.40893509722347055,-1.0095950405417586
1.4378564778915135,-0.8868469556333766,-1.013146436306434,0.9250997067077067,-0.9364822784832411,2.2033318927936985,-0.17096505770966994,-0.5122088677655018,0.60356201085626,-0.9347802240790526,2.829392733757206
-2.0504343856322778,-2.956048747851243,-0.468444051195448,-1.6693408946125265,2.5812415028792555,-0.7855468451646506,-0.17096505770966994,-0.5808450390758692,-2.0340165809434683,-0.17514206568777785,0.006853181063818673
-0.2833827286877679,-1.662797627715076,0.076258333915538,-0.43166160858088604,0.35338785765130193,0.6557203970038679,-0.17096505770966994,0.820476791844132,-1.5765250729852853,-1.4224319907859662,1.1850036717870747
-1.0425604775972603,-0.967675150641887,0.620960719026524,-0.18575936766039333,-0.12645754285933397,-0.7120569138003289,-0.17096505770966994,1.060703391430418,-0.08734353177446516,2.348015632765365,0.8476336674573937
-0.8920338549686544,-2.042690144255075,-1.285497628861927,-1.659453217092996,2.32227731847669,0.04186332325482882,-0.17096505770966994,-0.5007695058804406,0.2254312746867412,-1.7444594269143732,0.25944983482519063
1.536026014388431,-0.5635341755993346,-1.55784882141742,1.0618075958907778,-0.9235340692631129,-0.6783380041155227,-0.16391735613649414,-0.5408072724781549,0.8883271331567615,1.0841513506114449,-0.18203717630131971
0.7899375370118604,0.9479530710598097,0.620960719026524,1.0798633548394851,-0.9561711730914949,0.8459296311232883,-0.17096505770966994,-0.4149742917424813,-0.5121570748784924,1.4037542405038808,3.3536325599319956
