Track Name,Blinding Lights,Dance Monkey,The Box,Roses - Imanbek Remix,Don't Start Now,ROCKSTAR (feat. Roddy Ricch),Watermelon Sugar,death bed (coffee for your head),Falling,Someone You Loved,Tusa,ROXANNE,Circles,Blueberry Faygo,Intentions (feat. Quavo),Toosie Slide,Before You Go,Say So,Memories,Life Is Good (feat. Drake),Savage Love (Laxed - Siren Beat),Adore You,Breaking Me,Mood (feat. iann dior),everything i wanted,Señorita,bad guy,WAP (feat. Megan Thee Stallion),Sunday Best,Godzilla (feat. Juice WRLD),Yummy,Break My Heart,Dynamite,Supalonely (feat. Gus Dapperton),ily (i love you baby) (feat. Emilee),Rain On Me (with Ariana Grande),HIGHEST IN THE ROOM,Sunflower - Spider-Man: Into the Spider-Verse,Hawái,Ride It,goosebumps,RITMO (Bad Boys For Life),THE SCOTTS,Safaera,lovely (with Khalid),Lucid Dreams,Stuck with U (with Justin Bieber),If the World Was Ending - feat. Julia Michaels,Physical,SICKO MODE
bad guy,-0.12777293400599937,-0.07083724767754701,-0.19301749854675027,-0.3761167049573569,-0.3578573137525759,0.19011901439286283,-0.580226643931292,0.23532154074696493,0.24577974031112884,-0.03185595599757731,-0.08212576773646471,-0.13115789801507663,-0.6459829352277878,-0.07429564236460617,0.07339816698615738,0.2673637987437065,-0.16819188326289022,-0.12883481050399992,0.18655695902177896,0.5472127338113303,0.20797935896253555,-0.667682725604841,0.11233934354636514,-0.5489739197298333,0.6061380683039657,-0.1806579451195788,1.0,0.5100695058505409,-0.0155900132437475,0.2395277913694361,0.2784893083635221,-0.7490528813360069,-0.5105275402243873,-0.33432715221416454,-0.13862095587303497,-0.6346857422606607,0.05402887437583581,-0.2255997504045652,0.2386438033677807,-0.33585223044835755,-0.5638250931317533,-0.2549289213233285,0.021217299223532753,-0.019568566555614873,0.2677138348267752,0.10442792988623965,0.07771355081191564,0.2596461434444135,-0.48110729231081506,-0.07856100924257478
WAP (feat. Megan Thee Stallion),0.002365624676940712,-0.09508589017689029,-0.13821667492692102,-0.31285241096577493,-0.23533578006104275,-0.06826131409478561,-0.3480554478184076,-0.028962616130485803,0.2237271901263589,-0.2229889460950092,0.4441301255527922,-0.07288380086459512,-0.11667971056306858,0.3424303475535134,-0.14699046432593932,0.3202541764163482,-0.2915843780537379,-0.2435593158553871,-0.18411416132394018,0.7731951218969272,0.3147979392218413,-0.4705408416233831,0.21653738682013093,-0.44811482498806676,0.04926193851030728,-0.21900041737996104,0.5100695058505409,1.0000000000000004,0.29779494342043805,0.196203159513422,-0.11674122944904662,-0.2160841746318746,-0.1764992292287934,-0.1658093490336638,-0.2927862992795996,-0.5533133702396167,0.007931683873783893,-0.1266857266738337,0.4697435903409659,-0.0559214572808898,-0.05239264403011765,-0.3839829279416813,0.3785873428685666,0.10106959842789955,-0.17866768091218543,-0.14046261113110903,-0.20571489596891018,-0.19298190167474008,-0.13732485913375653,0.1568348540572069
Sunday Best,-0.33353010472845984,0.18270017645665537,0.03439745174904806,0.41217549170296913,0.26395958475710873,0.1972063986022043,-0.17148501040165726,-0.17447597529621742,0.42187054808274355,-0.07385144785914925,0.055831408729413404,-0.18777117285660566,-0.07005114889264187,0.5177783650246016,0.34662734085043323,0.22438147620380902,-0.4988556787095626,-0.04426973459777063,0.29240902773216254,-0.22059057368997856,0.4509472105690043,-0.0695360391170802,0.37557663131017094,0.3684564361946338,-0.09209073251294426,0.5966096761877919,-0.0155900132437475,0.29779494342043805,1.0000000000000002,-0.1691314286501377,-0.15131132708389175,-0.40645811163754486,0.23075297211203638,0.35108353750830407,-0.21658576506034055,-0.12563895107854173,0.02235849257607254,0.6047735954694707,-0.16675301109842627,0.6555874626576055,-0.14597011027479123,-0.2507108206084654,0.2782971062280633,-0.5360245435994094,-0.27681036450789615,-0.6926473180300903,-0.3942554927104806,-0.14677673849003128,-0.003470391236130767,-0.4530019510832823
Godzilla (feat. Juice WRLD),-0.03861046032234264,-0.29273576257649303,0.2533873925967139,0.40028301682845363,0.43611177819985647,-0.03704784997670616,-0.35656783872081427,0.040463450760715995,-0.28537108566926117,-0.6712278680494921,0.17251099256792005,-0.0005170231672623966,-0.23532892267047167,-0.7344453040727265,0.45382309037889396,-0.1285473079806159,-0.6017978453048844,0.47921905316807273,-0.34881376487916377,0.5331944746233885,0.0080419562072196,-0.07833482740188777,0.5938481244149315,-0.11518473381012202,-0.26377786972993444,0.045503983205521265,0.2395277913694361,0.196203159513422,-0.1691314286501377,0.9999999999999999,0.1568819430755381,-0.0021704319136311274,0.2744603945576476,0.3665095422055488,0.0411545250321381,0.2925007121296642,-0.720715552019994,-0.31023473349676184,0.7798995564251413,0.3343035200544358,0.19348882055765007,0.20484639389412554,-0.5661957307615126,0.26314263409604294,-0.6026515971451035,-0.38375081053295546,0.25169481827821966,-0.5724278770176459,0.13672769871258605,0.49641828422024176
Yummy,0.22549667510139904,-0.06175270828408411,-0.15718784289536913,-0.2522206451731727,0.020456989464312087,-0.031860252199365904,-0.6539471216722406,0.26892534403739704,0.4892602783698061,0.1654268882640056,-0.5508422593201476,-0.23634926793586405,-0.3940230054919474,-0.378000751551458,0.5249089599768605,-0.37737814651624607,0.21279903849190912,0.1275457124015228,0.3888792812223168,-0.08163200891195745,-0.019267752621331697,-0.23879241968431883,-0.15721326790787757,-0.45873061073532895,0.20741015588195666,0.22370754684869834,0.2784893083635221,-0.11674122944904662,-0.15131132708389175,0.1568819430755381,1.0,-0.46351580024170247,-0.3800004744110074,0.08426802627645885,-0.016078784412566154,-0.19447385558832556,0.035608683743353874,-0.3505547838417072,0.20878412108128896,-0.30340970886569857,0.05506542702006408,-0.23922028062908723,-0.04147527787619728,-0.3561304421019488,0.4343772567406255,-0.04311396281985744,0.7106384887865385,-0.04700582171247895,-0.27052181261164604,0.2211611731874537
Break My Heart,0.15820206526464456,-0.06277177086590102,0.3048510298979578,0.1192388433036972,0.11109531683143632,-0.3528672157949927,0.5696795946443188,-0.1222654901230573,-0.5063641736555416,-0.17614309276967563,0.30425013791236616,0.27357732304747556,0.6101811669851976,-0.09125970106069657,-0.38834381189721734,-0.17344131703259924,0.14617208387164635,0.07199594850966584,-0.5097871218064929,-0.051654161551510556,-0.3260280094087024,0.493916585595771,-0.20597970142072466,0.21747304639983359,-0.413415643568284,-0.2915698436604188,-0.7490528813360069,-0.2160841746318746,-0.40645811163754486,-0.0021704319136311274,-0.46351580024170247,1.0,0.341024931324464,0.10278152864803287,0.15854778512106263,0.5155785594965276,-0.13035460926117082,-0.15690842664181281,0.018989559618357015,0.011650401181693654,0.6405922447540429,0.4050132930059688,-0.10974831685956074,0.4128784275672918,-0.3748015327899313,0.19956882363310577,-0.039537935587465975,-0.3512028372666308,0.3931209415437402,0.40765062354739195
Dynamite,0.07433595532844829,-0.29406020498884755,-0.10479693847635771,0.6883621166401279,0.7801464351546545,0.10888864850381164,0.33631399079636454,-0.7955899446520588,-0.3552987455316164,-0.4920658009702659,0.3975112750359497,-0.12425799059607565,0.5294339535190622,-0.1892734534434986,0.21120736167126755,-0.01012686992761179,-0.3789632974617638,0.5223773654073688,-0.46106096647781364,-0.06991838237794677,-0.21128025574186193,0.7887022247921127,0.48882723538592027,0.5065799825347932,-0.5739419507533775,0.5169730363130729,-0.5105275402243873,-0.1764992292287934,0.23075297211203638,0.2744603945576476,-0.3800004744110074,0.341024931324464,0.9999999999999999,0.5234624127288706,-0.006307338659500492,0.658984430722414,-0.40965557026158533,0.22680217902174202,0.2147730378963074,0.7299090162313214,0.4738299091392262,0.004310644092334536,-0.3787938918493599,0.3772758511007288,-0.7505693743914907,-0.48116593269445007,-0.3739545474763911,-0.49028980260525185,0.6575767181518459,0.2480795105271523
Supalonely (feat. Gus Dapperton),-0.3000419049092071,0.2627606751699643,0.14455411817375968,0.5406639882005301,0.4837248319911887,-0.15056535678791305,-0.3222801600308873,-0.33199606510280133,-0.27223695825791233,-0.358933571066121,0.11318221942906662,-0.5971259172561394,0.21259425561106143,-0.38580451636791846,0.7997746894596099,0.24306676952659387,-0.4928114810886392,0.7051696746372038,0.10802255175720166,-0.09021663191682408,0.06432693466671005,0.23120672737534403,0.2063534739428564,0.10910058053586093,-0.2150751849431449,0.5509365445729002,-0.33432715221416454,-0.1658093490336638,0.35108353750830407,0.3665095422055488,0.08426802627645885,0.10278152864803287,0.5234624127288706,1.0,-0.4127980308247059,0.1862409535497286,-0.6904842744599633,0.31992287781886614,0.15419926311978355,0.6228393829116906,0.5226951360503934,0.00628032279994315,-0.49400972782895936,0.05747859273343536,-0.5675413670911015,-0.664330423771833,0.02378991742231769,-0.3869274770176266,0.24406098114610886,0.40445315303253976
ily (i love you baby) (feat. Emilee),0.01789550679319495,-0.2440743956627989,0.4867842542114138,0.23554094287249047,0.37594040071223894,0.5456882795654331,0.177744163312129,0.309837602598907,0.3785732863828488,-0.37582027880315766,-0.4177726250847208,0.6053640914040018,-0.3586800689667177,-0.05157850143376391,-0.3092643029414917,-0.5674996687886843,-0.08384978820215211,-0.09673531607958312,-0.15405122085588996,-0.3387769020886033,-0.3790233230557582,0.2965680343883794,0.1794116810615004,0.27476669280953125,-0.13777787595823576,0.018197712996670546,-0.13862095587303497,-0.2927862992795996,-0.21658576506034055,0.0411545250321381,-0.016078784412566154,0.15854778512106263,-0.006307338659500492,-0.4127980308247059,0.9999999999999999,0.5774325854471802,0.45447502112173577,-0.538422617476494,-0.1972810265989816,-0.05371807170722621,0.03740444421042863,0.6061197572801738,-0.06433040564982617,-0.24910752673007783,-0.06642107581788442,0.2780974613168646,0.060325837413240456,-0.2823169471115108,-0.21976690894796488,-0.12449270812749552
Rain On Me (with Ariana Grande),0.1695528718120516,-0.394262544072452,0.3507400275764278,0.7195964952890852,0.7475242595729827,0.1142844757711089,0.4869162688094479,-0.18006908370268884,-0.1936332417950029,-0.42663455516502347,-0.07943477110778292,0.43258139120105793,0.24566809340536422,-0.3406487925972044,0.026292159109656328,-0.5923765485438063,-0.20891004847417036,0.2586053774652857,-0.44738108314080477,-0.4163922842253361,-0.3044499922673975,0.7132627695271955,0.3660830832354758,0.6571425706521893,-0.5454779361178157,0.2948221798424865,-0.6346857422606607,-0.5533133702396167,-0.12563895107854173,0.2925007121296642,-0.19447385558832556,0.5155785594965276,0.658984430722414,0.1862409535497286,0.5774325854471802,1.0,-0.19210230402567954,-0.10505929716099618,0.07669423953568605,0.4958646804130947,0.37506806420622407,0.5056560333541466,-0.35230259331823094,0.019615123862701,-0.5329436887255474,-0.2243666520340622,0.034194312380067676,-0.5598775369947027,0.47925152714714325,0.07015463937991105
HIGHEST IN THE ROOM,0.008115441444248148,-0.03058153348139372,-0.003632774724763702,-0.3981374113983434,-0.27826820582425177,0.38541626366910936,0.1230910752502257,0.17472822516767628,0.6452263741081997,0.313504729028647,-0.35715881194662813,0.3819022165382058,-0.2654466259562661,0.5565969242465871,-0.561006040328127,-0.11253040013824121,0.4067974456186447,-0.46623629003673567,0.267705817574119,-0.31984172179839226,-0.20440689262504635,0.045198559369885954,-0.38756918794495404,-0.003981677876158363,0.19878090707149298,-0.007430025042940076,0.05402887437583581,0.007931683873783893,0.02235849257607254,-0.720715552019994,0.035608683743353874,-0.13035460926117082,-0.40965557026158533,-0.6904842744599633,0.45447502112173577,-0.19210230402567954,1.0,-0.19269009147295385,-0.6121567507191874,-0.5019885989188662,-0.2519833472458149,0.050722574462920396,0.4578858173725519,-0.30808342426368435,0.5413011100192965,0.5880787899147827,-0.08999014205898688,0.3066801223037139,-0.47610580156814025,-0.40283241534118375
Sunflower - Spider-Man: Into the Spider-Verse,-0.36438392293914096,0.4074735889049891,-0.2042905702912532,0.2530358378188139,-0.03387558364861008,-0.0666481942353476,0.25202430732668735,-0.2178353871548409,-0.23150240793290414,0.4438087478030318,0.32491103236181684,-0.19504937354924792,0.24725456750088012,0.31094169794798954,0.14330285464031972,0.33726419017414366,-0.02694482617314455,0.024851374571773194,0.39104595160472533,-0.32290370555971853,0.2890393400952786,0.030530356824332232,0.179419096395829,0.5865237903422236,-0.1375492716613183,0.2632511349465622,-0.2255997504045652,-0.1266857266738337,0.6047735954694707,-0.31023473349676184,-0.3505547838417072,-0.15690842664181281,0.22680217902174202,0.31992287781886614,-0.538422617476494,-0.10505929716099618,-0.19269009147295385,0.9999999999999998,-0.2698428035586515,0.5380327937780636,-0.33987483164075805,-0.297640028604084,0.04913371597538429,-0.1835299623392404,-0.016866856908123864,-0.3832065633601091,-0.48458101120342945,0.3546203759965459,0.17031641456058502,-0.5777188894412517
Hawái,0.3221992244205887,-0.3266193813668466,-0.2347521810272896,-0.0024416413736269146,0.2722511792526427,-0.21404016047788663,-0.260781574948226,-0.1440532465745423,-0.19342685351450156,-0.3603751957390826,0.4620405449061442,-0.10033241247169143,0.0950544540736688,-0.4380359760432166,0.18926958496401194,-0.2512508422087842,-0.2084409513834068,0.20512535330987824,-0.42993072140517763,0.6729198202066927,0.007025565945214133,-0.09476927727416888,0.5338156760934282,-0.2617844321105827,-0.24945367134481558,-0.18423299365304924,0.2386438033677807,0.4697435903409659,-0.16675301109842627,0.7798995564251413,0.20878412108128896,0.018989559618357015,0.2147730378963074,0.15419926311978355,-0.1972810265989816,0.07669423953568605,-0.6121567507191874,-0.2698428035586515,1.0000000000000002,0.2018295678277705,0.2627882091195346,-0.3337340673513129,-0.15228610411080967,0.303020104969187,-0.388289945288387,-0.35733736377379083,0.14426600647735097,-0.511600322459827,0.3219843260805623,0.5156903227200447
Ride It,-0.27825036669198133,0.0476301044811537,0.12427561640093641,0.8020825705012776,0.7427952518685531,0.19303807774052692,0.07740095873058714,-0.3705045617303833,-0.10944117295813474,-0.4059518124591709,0.31374787164042256,-0.11874634425157049,0.17516569535427115,-0.053031578407242264,0.42683779525601484,-0.05193971825856368,-0.6200563171381809,0.3958459376845617,-0.05987150363976167,-0.209523913309783,0.10195485474051491,0.3734692509535224,0.7513705693301901,0.6788924075524692,-0.4468202274317695,0.5609550708971106,-0.33585223044835755,-0.0559214572808898,0.6555874626576055,0.3343035200544358,-0.30340970886569857,0.011650401181693654,0.7299090162313214,0.6228393829116906,-0.05371807170722621,0.4958646804130947,-0.5019885989188662,0.5380327937780636,0.2018295678277705,0.9999999999999999,0.17076008794883202,-0.014082061336696766,-0.26377212898649804,-0.16754815675443788,-0.7234897886661226,-0.8164410799676293,-0.4213582395214072,-0.4729857560645623,0.3807804905171135,-0.14344122910242232
goosebumps,0.15103401973802258,-0.011396375374963675,0.09518913610655996,0.13640984513901008,0.4791040770733592,-0.14244983873877712,-0.07795029513843063,-0.3849036561348446,-0.10973247069421474,-0.4654460910532971,0.1910166464125303,-0.2934815610377327,0.4716978243765903,-0.26031172774009903,0.16913514123856224,-0.17647434892336344,-0.07250211210620831,0.47418519554921024,-0.3138248432009391,0.015886321776298763,-0.4192653884843065,0.5507851471863704,-0.04038036142313733,-0.11940054358109523,-0.28243945525833697,0.1606402924670335,-0.5638250931317533,-0.05239264403011765,-0.14597011027479123,0.19348882055765007,0.05506542702006408,0.6405922447540429,0.4738299091392262,0.5226951360503934,0.03740444421042863,0.37506806420622407,-0.2519833472458149,-0.33987483164075805,0.2627882091195346,0.17076008794883202,1.0,0.05288103103113499,-0.23489423251517974,0.2909720680946369,-0.49674037355737766,-0.16850023686601068,0.0759772073782242,-0.6589175992683841,0.2889445214006754,0.7893526908310783
RITMO (Bad Boys For Life),-0.2817740762582321,-0.13603560020033695,0.8974767229347088,0.48066121494203523,0.1284824562360969,0.06347357610831172,0.19620645755014218,0.4341654041841696,-0.14445511979019907,-0.4276737582013656,-0.4173893715202621,0.5616445818894759,-0.30332821857206643,-0.28838575805822547,-0.034928279568150845,-0.10213708227937594,-0.37271429217946805,0.08618792902974998,-0.17800612754975845,-0.2243262304164229,-0.06602073199711599,0.10222898981684579,-0.10009977012557995,0.26055193505685653,-0.15508444342808206,0.03612912950018986,-0.2549289213233285,-0.3839829279416813,-0.2507108206084654,0.20484639389412554,-0.23922028062908723,0.4050132930059688,0.004310644092334536,0.00628032279994315,0.6061197572801738,0.5056560333541466,0.050722574462920396,-0.297640028604084,-0.3337340673513129,-0.014082061336696766,0.05288103103113499,1.0000000000000002,-0.3669170558150197,-0.0390590915713946,-0.29983947920021153,0.20099910536053134,0.2543463992053976,-0.23904008963978657,-0.16792169263063153,0.01155258089171291
THE SCOTTS,0.49867224773151986,-0.09858159052685057,-0.23959669367597716,-0.3958976414255185,-0.4655116981708193,-0.2934435462033715,0.2486454804135576,0.17926949503328063,0.4376984488701563,0.4657435858731632,-0.10715509047565565,0.1795346178534313,0.23374922892452588,0.8560819222025519,-0.3999377244276988,-0.1251457982146075,0.3555088299906153,-0.8926765938325291,-0.10922141032685254,-0.06566055035843209,0.5318241932211188,-0.37427810979569937,-0.3151791854273599,-0.1480429894519383,0.11877526239549778,-0.2881113673718025,0.021217299223532753,0.3785873428685666,0.2782971062280633,-0.5661957307615126,-0.04147527787619728,-0.10974831685956074,-0.3787938918493599,-0.49400972782895936,-0.06433040564982617,-0.35230259331823094,0.4578858173725519,0.04913371597538429,-0.15228610411080967,-0.26377212898649804,-0.23489423251517974,-0.3669170558150197,1.0,-0.4290594377362742,0.4295279703495272,-0.007470713249998191,0.013604652712265347,0.19494463495070682,0.15120626267305948,-0.4149376140857194
Safaera,0.0978959762353933,-0.14995715551767863,-0.29508315217166053,-0.15404430734652766,-0.035086298306513025,-0.10701078979284821,0.20623294786543958,-0.5453824583997898,-0.7210684549880741,-0.23002903954156226,0.5886183663301867,-0.20065453734080813,0.4078104245954617,-0.35982385355236696,-0.2309874386709551,0.42031924479381216,0.07813360937877438,0.40229317344908316,-0.4759382385489427,0.5910318519827461,-0.38581959382624287,0.32724564769116693,-0.03805339182391164,-0.2519252514987803,-0.1952370072895881,-0.28868505783305537,-0.019568566555614873,0.10106959842789955,-0.5360245435994094,0.26314263409604294,-0.3561304421019488,0.4128784275672918,0.3772758511007288,0.05747859273343536,-0.24910752673007783,0.019615123862701,-0.30808342426368435,-0.1835299623392404,0.303020104969187,-0.16754815675443788,0.2909720680946369,-0.0390590915713946,-0.4290594377362742,0.9999999999999998,-0.2657362737540413,0.35301820366660436,-0.22615952559795094,0.052405659174965216,0.28137990438291316,0.6014198140545689
lovely (with Khalid),0.20287743543349288,0.23081568258913782,-0.37848905558793733,-0.7334965270220926,-0.6861869710525673,-0.03910550962922657,-0.03225679267654201,0.3905540720608923,0.29483615511453964,0.8335508340613524,-0.3898903865969452,-0.011685684350992384,-0.18492101782514084,0.2714018821443945,-0.2671853987788353,-0.060094649945246,0.7880818823746625,-0.4887673683336147,0.49250586759750165,-0.22984130790268797,0.04084393678852627,-0.3982002432994264,-0.5842297273131143,-0.3254897466024729,0.4334097024729162,-0.3538003218213137,0.2677138348267752,-0.17866768091218543,-0.27681036450789615,-0.6026515971451035,0.4343772567406255,-0.3748015327899313,-0.7505693743914907,-0.5675413670911015,-0.06642107581788442,-0.5329436887255474,0.5413011100192965,-0.016866856908123864,-0.388289945288387,-0.7234897886661226,-0.49674037355737766,-0.29983947920021153,0.4295279703495272,-0.2657362737540413,1.0,0.5699608811158353,0.2615454751880831,0.7725127929976676,-0.36463022759374386,-0.37883630432147164
Lucid Dreams,-0.00891005651598973,0.09490102772692022,-0.044456816727468526,-0.6441693721846619,-0.5343664207251244,0.15865264327504103,0.190283861630363,0.2293381784784618,-0.06810288348651614,0.32512172085414853,-0.0720620824451587,0.2705659008082228,-0.14447894308476628,0.008533439448806277,-0.6691797010180075,0.086597199737667,0.6147111476768519,-0.1777074353506126,0.10237530833236291,0.07378357603364322,-0.48161718617095167,-0.0019621589894496193,-0.5318197027444922,-0.28111666195430607,0.19458644438888703,-0.5377326845457678,0.10442792988623965,-0.14046261113110903,-0.6926473180300903,-0.38375081053295546,-0.04311396281985744,0.19956882363310577,-0.48116593269445007,-0.664330423771833,0.2780974613168646,-0.2243666520340622,0.5880787899147827,-0.3832065633601091,-0.35733736377379083,-0.8164410799676293,-0.16850023686601068,0.20099910536053134,-0.007470713249998191,0.35301820366660436,0.5699608811158353,1.0000000000000002,0.021607219883279887,0.5257117617106917,-0.4406035208232078,0.034411065752067115
Stuck with U (with Justin Bieber),0.4259370945457936,-0.3874574300472013,0.25433648013623966,-0.047358609784329306,-0.16973533467571056,-0.5122614523853232,-0.27136305518417214,0.46697574666277447,0.14332280959703353,0.06577924450997076,-0.686277087382239,0.1710471657892068,-0.21836402634341787,-0.41425206686898497,0.38651943220676205,-0.3861359219325495,0.10282045663340081,-0.12570485967974937,-0.07622679327564759,-0.024126612156780126,0.277272131656809,-0.3198902439362761,-0.4353758366793324,-0.4204678792088019,0.10123159244281653,0.01499698553611374,0.07771355081191564,-0.20571489596891018,-0.3942554927104806,0.25169481827821966,0.7106384887865385,-0.039537935587465975,-0.3739545474763911,0.02378991742231769,0.060325837413240456,0.034194312380067676,-0.08999014205898688,-0.48458101120342945,0.14426600647735097,-0.4213582395214072,0.0759772073782242,0.2543463992053976,0.013604652712265347,-0.22615952559795094,0.2615454751880831,0.021607219883279887,0.9999999999999998,-0.16777980410911972,0.014565199108403676,0.270642154986364
If the World Was Ending - feat. Julia Michaels,-0.11193516178907649,0.42422947870434013,-0.3980051389042931,-0.5330297781171797,-0.6991830526455924,0.05412299373481136,0.15347470381277972,0.14765152645209628,-0.13821007161117757,0.7582694503988823,-0.060730438414544806,-0.16789816595361826,-0.061335284566230455,0.2905927878223759,-0.27421471129864794,0.435435603244242,0.5686306711070529,-0.2916726884666617,0.4635036141165459,-0.1222061318737132,0.08909857887727596,-0.3300468365028632,-0.43056760660979204,-0.12522013495928666,0.34906436040456446,-0.34789333005424233,0.2596461434444135,-0.19298190167474008,-0.14677673849003128,-0.5724278770176459,-0.04700582171247895,-0.3512028372666308,-0.49028980260525185,-0.3869274770176266,-0.2823169471115108,-0.5598775369947027,0.3066801223037139,0.3546203759965459,-0.511600322459827,-0.4729857560645623,-0.6589175992683841,-0.23904008963978657,0.19494463495070682,0.052405659174965216,0.7725127929976676,0.5257117617106917,-0.16777980410911972,0.9999999999999997,-0.2679665878621611,-0.48494788808685985
Physical,0.6653318187827022,-0.47940496650223524,-0.29437782031745025,0.3753173566231812,0.28509218926067553,-0.5120483131688861,0.5930820491145954,-0.5327287981061299,-0.4741763145022473,-0.04537996026505164,0.2586826475381151,-0.005304204847724398,0.817221049079249,0.024399487672731826,0.05337856055445361,-0.18240970797723513,0.01668035858441881,-0.08189241930437817,-0.7185546957486516,-0.004410224012819915,0.2653753202070955,0.38420619122970107,0.10549570226695396,0.24950284376352935,-0.4440120984268196,0.05153552257107256,-0.48110729231081506,-0.13732485913375653,-0.003470391236130767,0.13672769871258605,-0.27052181261164604,0.3931209415437402,0.6575767181518459,0.24406098114610886,-0.21976690894796488,0.47925152714714325,-0.47610580156814025,0.17031641456058502,0.3219843260805623,0.3807804905171135,0.2889445214006754,-0.16792169263063153,0.15120626267305948,0.28137990438291316,-0.36463022759374386,-0.4406035208232078,0.014565199108403676,-0.2679665878621611,1.0,0.13936348071686525
SICKO MODE,0.17262260922530107,-0.12713322366610896,-0.014513347723925502,-0.10141593760060226,0.21752564367979565,-0.20735963614284558,-0.34176645286889473,-0.29760942019483244,-0.2764142035588687,-0.5137331245450811,0.21486610059719702,-0.38257619977751367,0.2252708439964172,-0.5552056996163934,0.2350174072814611,0.05946801380555117,-0.10365879992951857,0.5476690064259968,-0.36797273413231574,0.498917336813827,-0.36399973800723684,0.22475469075243226,-0.08319950070108696,-0.5534893875341954,-0.10817091803184405,-0.058560382312887925,-0.07856100924257478,0.1568348540572069,-0.4530019510832823,0.49641828422024176,0.2211611731874537,0.40765062354739195,0.2480795105271523,0.40445315303253976,-0.12449270812749552,0.07015463937991105,-0.40283241534118375,-0.5777188894412517,0.5156903227200447,-0.14344122910242232,0.7893526908310783,0.01155258089171291,-0.4149376140857194,0.6014198140545689,-0.37883630432147164,0.034411065752067115,0.270642154986364,-0.48494788808685985,0.13936348071686525,1.0
